key,Sexe,AnneeNaissance,CSP,AgeDec,ClubJDR,NbJeuJoue,FreqJeu,DureeMoyPartie,PJMJ,Conv,AchatJDR,NbUniversAchat,NbOuvrageAche,DpnsAnnull
814,H,1981-1985,Employe,13-14,Non,2-5,2/mois,5-6 h ,PJ,Non,Oui,2-5,2 ou 3,20-50 
815,H,1991-1995,Etudiant,13-14,Oui,11-20,1/semaine,3-4 h ,Les 2,Oui,Oui,2-5,7-10,100-200 
816,H,1991-1995,Etudiant,15-16,Oui,2-5,1/mois,7 h +,Les 2,Oui,Oui,2-5,2 ou 3,20 
817,H,1986-1990,Etudiant,15-16,Oui,6-10,1/an,3-4 h ,MJ,Oui,Oui,6-10,11-15,20-50 
818,F,1976-1980,Cadre +,13-14,Oui,21+,3/an,7 h +,Les 2,Non,Oui,16+,51+,200-500 
819,H,1966-1970,Profession intermediaire,13-14,Oui,21+,1/semaine,5-6 h ,Les 2,Non,Oui,16+,51+,200-500 
820,H,1976-1980,Employe,13-14,Oui,21+,1/mois,5-6 h ,Les 2,Oui,Oui,6-10,51+,200-500 
821,H,1981-1985,Employe,17-18,Oui,11-20,3/an,5-6 h ,Les 2,Oui,Oui,6-10,31-50,20-50 
822,H,1976-1980,Travailleur independant,13-14,Oui,21+,3/an,5-6 h ,Les 2,Oui,Oui,16+,51+,200-500 
823,H,1971-1975,Cadre +,17-18,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,11-15,51+,20-50 
824,H,1976-1980,Travailleur independant,19-20,Non,6-10,3/an,5-6 h ,PJ,Non,Non,,,
825,H,1991-1995,Etudiant,19-20,Oui,2-5,1/semaine,3-4 h ,PJ,Non,Oui,1,2 ou 3,20-50 
826,H,1971-1975,Employe,17-18,Non,6-10,2/mois,3-4 h ,Les 2,Oui,Oui,6-10,7-10,50-100 
827,H,1966-1970,Travailleur independant,13-14,Non,21+,1/mois,5-6 h ,MJ,Oui,Oui,16+,51+,200-500 
828,H,1996-2000,Etudiant,11-12,Oui,6-10,1/semaine,5-6 h ,Les 2,Non,Oui,1,1,20 
829,H,1991-1995,Etudiant,13-14,Oui,11-20,2/mois,3-4 h ,Les 2,Oui,Oui,6-10,51+,100-200 
830,H,1986-1990,Etudiant,23-24,Non,2-5,1/an,3-4 h ,PJ,Non,Non,,,
831,F,1976-1980,Cadre +,25-30,Non,6-10,3/an,5-6 h ,Les 2,Oui,Oui,2-5,2 ou 3,20-50 
832,H,1971-1975,Employe,17-18,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,6-10,51+,100-200 
833,H,1986-1990,Employe,11-12,Oui,21+,2/mois,5-6 h ,Les 2,Non,Oui,2-5,21-30,200-500 
834,H,1976-1980,Travailleur independant,11-12,Non,11-20,1/mois,7 h +,Les 2,Oui,Oui,6-10,21-30,50-100 
835,H,1966-1970,Cadre +,15-16,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,16+,51+,50-100 
836,H,1976-1980,Cadre +,13-14,Oui,11-20,1/mois,5-6 h ,PJ,Non,Oui,6-10,16-20,20 
837,H,1991-1995,Etudiant,13-14,Oui,6-10,1/semaine,3-4 h ,Les 2,Oui,Oui,2-5,11-15,20-50 
838,H,1991-1995,Etudiant,11-12,Non,11-20,2/mois,5-6 h ,Les 2,Oui,Oui,6-10,16-20,50-100 
839,H,1971-1975,Profession intermediaire,11-12,Oui,21+,1/semaine,7 h +,Les 2,Non,Oui,16+,51+,100-200 
840,H,1991-1995,Etudiant,13-14,Oui,11-20,2/mois,5-6 h ,Les 2,Oui,Oui,2-5,4-6,50-100 
841,H,1991-1995,En recherche d'emploi,17-18,Oui,11-20,1/semaine,3-4 h ,Les 2,Oui,Oui,2-5,4-6,100-200 
842,H,1991-1995,Employe,13-14,Oui,6-10,1/semaine,3-4 h ,Les 2,Oui,Oui,1,2 ou 3,100-200 
843,H,1976-1980,En recherche d'emploi,11-12,Oui,11-20,2/mois,7 h +,Les 2,Oui,Oui,2-5,11-15,20-50 
844,H,1981-1985,Employe,17-18,Non,2-5,1/mois,5-6 h ,PJ,Non,Non,,,
845,H,1976-1980,Employe,13-14,Oui,21+,1/mois,7 h +,Les 2,Non,Oui,6-10,51+,100-200 
846,H,1976-1980,Employe,11-12,Non,11-20,3/an,5-6 h ,Les 2,Non,Oui,6-10,51+,500+ 
847,H,1976-1980,Travailleur independant,13-14,Oui,21+,2/mois,5-6 h ,Les 2,Non,Oui,6-10,51+,50-100 
848,H,1986-1990,Employe,15-16,Oui,6-10,1/mois,5-6 h ,Les 2,Oui,Oui,6-10,16-20,100-200 
849,H,1960 ou avant,Retraite,19-20,Oui,11-20,2/mois,7 h +,Les 2,Oui,Oui,6-10,31-50,50-100 
850,H,1996-2000,Etudiant,10,Oui,2-5,2/mois,5-6 h ,Les 2,Oui,Oui,2-5,7-10,100-200 
851,F,1981-1985,Cadre +,15-16,Oui,11-20,3/an,5-6 h ,PJ,Oui,Oui,2-5,7-10,20-50 
852,H,1991-1995,En recherche d'emploi,17-18,Non,6-10,3/an,3-4 h ,Les 2,Non,Oui,2-5,4-6,20 
853,F,1981-1985,Cadre +,17-18,Non,6-10,2/mois,5-6 h ,PJ,Non,Oui,1,11-15,50-100 
854,F,1996-2000,Etudiant,15-16,Non,2-5,1/mois,5-6 h ,PJ,Oui,Non,,,
855,H,1976-1980,Employe,10,Oui,21+,1/semaine,3-4 h ,Les 2,Non,Oui,2-5,7-10,20-50 
856,H,1976-1980,Employe,19-20,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,6-10,21-30,100-200 
857,H,1971-1975,Employe,11-12,Oui,21+,2/mois,3-4 h ,Les 2,Oui,Oui,2-5,51+,50-100 
858,H,1971-1975,Employe,11-12,Oui,21+,2/mois,7 h +,Les 2,Non,Oui,16+,51+,100-200 
859,H,1981-1985,En recherche d'emploi,11-12,Oui,21+,1/mois,5-6 h ,Les 2,Oui,Oui,6-10,21-30,20 
860,H,1976-1980,Employe,13-14,Non,11-20,1/semaine,Le week end,Les 2,Non,Oui,6-10,11-15,20 
861,H,1976-1980,Profession intermediaire,25-30,Oui,21+,2/mois,7 h +,Les 2,Oui,Oui,2-5,21-30,100-200 
862,H,1986-1990,En recherche d'emploi,19-20,Oui,2-5,1/mois,3-4 h ,PJ,Oui,Oui,1,1,20-50 
863,H,1981-1985,Employe,17-18,Oui,21+,1/an,5-6 h ,Les 2,Non,Oui,6-10,16-20,50-100 
864,F,1981-1985,Cadre +,21-22,Oui,21+,2/mois,5-6 h ,PJ,Oui,Oui,11-15,51+,200-500 
865,H,1971-1975,Cadre +,10,Oui,21+,1/semaine,3-4 h ,Les 2,Oui,Oui,16+,51+,500+ 
866,H,1971-1975,Cadre +,11-12,Oui,21+,3/an,5-6 h ,Les 2,Oui,Oui,16+,51+,500+ 
867,H,1971-1975,Travailleur independant,11-12,Oui,21+,2/mois,3-4 h ,Les 2,Oui,Oui,6-10,51+,200-500 
868,H,1986-1990,Employe,17-18,Non,11-20,2/mois,5-6 h ,Les 2,Oui,Oui,6-10,21-30,50-100 
869,H,1986-1990,Etudiant,11-12,Oui,6-10,2/mois,3-4 h ,Les 2,Non,Oui,6-10,31-50,100-200 
870,H,1976-1980,Je ne souhaite pas repondre,11-12,Non,11-20,Je ne joue plus vraiment,5-6 h ,Les 2,Non,Oui,6-10,16-20,20 
871,F,1991-1995,Etudiant,11-12,Oui,11-20,1/semaine,7 h +,Les 2,Non,Oui,2-5,7-10,20 
872,H,1976-1980,Cadre +,19-20,Oui,6-10,Je ne joue plus vraiment,3-4 h ,Les 2,Non,Oui,6-10,31-50,20 
873,H,1976-1980,Cadre +,13-14,Oui,21+,1/mois,5-6 h ,Les 2,Oui,Oui,11-15,51+,100-200 
874,H,1971-1975,Cadre +,13-14,Non,21+,2/mois,5-6 h ,Les 2,Oui,Oui,16+,51+,200-500 
875,H,1986-1990,En recherche d'emploi,17-18,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,2-5,31-50,200-500 
876,H,1971-1975,Profession intermediaire,15-16,Oui,21+,3/an,5-6 h ,MJ,Oui,Oui,2-5,11-15,20-50 
877,F,1991-1995,Etudiant,17-18,Non,2-5,3/an,5-6 h ,PJ,Non,Non,,,
878,H,1986-1990,Employe,15-16,Non,11-20,1/an,7 h +,Les 2,Non,Non,,,
879,H,1971-1975,Profession intermediaire,10,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,6-10,51+,100-200 
880,H,1976-1980,Cadre +,15-16,Oui,2-5,Je ne joue plus vraiment,3-4 h ,Les 2,Non,Oui,2-5,4-6,20 
881,F,1991-1995,Travailleur independant,15-16,Oui,11-20,1/semaine,5-6 h ,PJ,Oui,Oui,2-5,7-10,100-200 
882,H,1986-1990,En recherche d'emploi,13-14,Oui,11-20,1/mois,3-4 h ,Les 2,Oui,Oui,2-5,2 ou 3,20-50 
883,H,1981-1985,Cadre +,10,Oui,11-20,1/an,7 h +,Les 2,Non,Oui,6-10,51+,20 
884,H,1986-1990,Employe,15-16,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,16+,51+,100-200 
885,F,1986-1990,Cadre +,19-20,Non,2-5,3/an,5-6 h ,Les 2,Oui,Oui,2-5,2 ou 3,20-50 
886,H,1971-1975,Ouvrier,13-14,Non,11-20,Je ne joue plus vraiment,3-4 h ,Les 2,Non,Oui,16+,51+,200-500 
887,H,1976-1980,Cadre +,15-16,Non,11-20,1/mois,5-6 h ,Les 2,Oui,Oui,6-10,51+,500+ 
888,H,1976-1980,Je ne souhaite pas repondre,15-16,Non,21+,2/mois,3-4 h ,Les 2,Non,Oui,2-5,51+,20-50 
889,H,1966-1970,Cadre +,17-18,Oui,11-20,1/semaine,5-6 h ,Les 2,Oui,Oui,6-10,51+,200-500 
890,H,1991-1995,Etudiant,13-14,Oui,11-20,1/mois,3-4 h ,PJ,Oui,Oui,2-5,2 ou 3,20-50 
891,H,1986-1990,En recherche d'emploi,11-12,Oui,21+,2/mois,5-6 h ,Les 2,Non,Oui,2-5,7-10,20 
892,H,1981-1985,Employe,10,Oui,6-10,1/mois,3-4 h ,Les 2,Non,Oui,2-5,16-20,20-50 
893,H,1971-1975,Cadre +,13-14,Non,21+,Je ne joue plus vraiment,3-4 h ,Les 2,Oui,Oui,16+,51+,100-200 
894,F,1986-1990,Cadre +,10,Non,11-20,1/semaine,Le week end,Les 2,Oui,Oui,6-10,16-20,100-200 
895,H,1981-1985,Cadre +,15-16,Oui,21+,3/an,5-6 h ,Les 2,Non,Oui,16+,51+,200-500 
896,H,1991-1995,En recherche d'emploi,11-12,Oui,2-5,2/mois,1-2 h ,Les 2,Non,Non,,,
897,F,1981-1985,Employe,13-14,Oui,21+,2/mois,5-6 h ,PJ,Non,Oui,2-5,4-6,20 
898,H,1966-1970,Travailleur independant,15-16,Oui,21+,1/mois,5-6 h ,Les 2,Oui,Oui,16+,51+,50-100 
899,H,1976-1980,Employe,15-16,Oui,21+,3/an,5-6 h ,Les 2,Non,Oui,11-15,51+,20-50 
900,H,1966-1970,Profession intermediaire,17-18,Oui,21+,1/mois,5-6 h ,Les 2,Oui,Oui,16+,51+,20-50 
901,H,1976-1980,Employe,15-16,Oui,21+,2/mois,7 h +,Les 2,Non,Oui,6-10,16-20,20-50 
902,F,1981-1985,Travailleur independant,19-20,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,2-5,2 ou 3,50-100 
903,H,1971-1975,Travailleur independant,15-16,Oui,11-20,1/mois,5-6 h ,MJ,Non,Oui,16+,31-50,20-50 
904,H,1981-1985,Travailleur independant,11-12,Oui,11-20,3/an,5-6 h ,Les 2,Non,Oui,11-15,31-50,50-100 
905,H,1976-1980,Cadre +,13-14,Non,21+,1/mois,5-6 h ,Les 2,Oui,Oui,11-15,51+,100-200 
906,H,1971-1975,Cadre +,13-14,Oui,11-20,1/an,5-6 h ,MJ,Oui,Oui,6-10,51+,100-200 
907,H,1976-1980,Je ne souhaite pas repondre,11-12,Oui,21+,3/an,7 h +,Les 2,Oui,Oui,6-10,51+,50-100 
908,H,1966-1970,Cadre +,11-12,Oui,11-20,3/an,5-6 h ,Les 2,Non,Oui,6-10,31-50,50-100 
909,H,1976-1980,Employe,11-12,Non,21+,1/mois,7 h +,Les 2,Non,Oui,16+,16-20,100-200 
910,F,1976-1980,Employe,25-30,Non,6-10,1/mois,7 h +,PJ,Non,Oui,2-5,21-30,200-500 
911,H,1986-1990,En recherche d'emploi,17-18,Oui,6-10,1/semaine,5-6 h ,Les 2,Oui,Oui,2-5,7-10,20 
912,H,1986-1990,Employe,19-20,Oui,21+,1/mois,5-6 h ,Les 2,Oui,Oui,11-15,31-50,50-100 
913,H,1976-1980,Employe,10,Oui,11-20,1/mois,5-6 h ,Les 2,Non,Oui,6-10,31-50,20-50 
914,H,1971-1975,Cadre +,13-14,Oui,2-5,1/mois,7 h +,Les 2,Non,Oui,2-5,51+,200-500 
915,H,1996-2000,Etudiant,11-12,Non,2-5,1/semaine,3-4 h ,Les 2,Non,Oui,16+,7-10,20-50 
916,H,1976-1980,Cadre +,10,Oui,11-20,1/semaine,5-6 h ,Les 2,Oui,Oui,2-5,21-30,100-200 
917,H,1981-1985,Employe,15-16,Oui,21+,1/semaine,3-4 h ,MJ,Oui,Oui,16+,51+,200-500 
918,H,1981-1985,Employe,11-12,Non,6-10,1/an,7 h +,Les 2,Non,Oui,2-5,21-30,20 
919,H,1971-1975,Sans activite,17-18,Oui,6-10,3/an,7 h +,Les 2,Non,Oui,2-5,21-30,20 
920,H,1981-1985,Employe,15-16,Non,21+,1/semaine,5-6 h ,Les 2,Non,Oui,6-10,21-30,200-500 
921,H,1981-1985,Cadre +,13-14,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,2-5,51+,200-500 
922,H,1971-1975,Cadre +,11-12,Non,11-20,3/an,5-6 h ,Les 2,Non,Oui,11-15,51+,100-200 
923,H,1976-1980,Employe,11-12,Oui,21+,2/mois,5-6 h ,Les 2,Non,Oui,16+,51+,100-200 
924,H,1971-1975,Employe,10,Non,21+,1/mois,5-6 h ,Les 2,Oui,Oui,16+,51+,100-200 
925,H,1981-1985,Employe,23-24,Non,6-10,Je ne joue plus vraiment,5-6 h ,Les 2,Non,Oui,2-5,2 ou 3,20 
926,F,1986-1990,Cadre +,25-30,Oui,6-10,2/mois,5-6 h ,Les 2,Oui,Oui,2-5,2 ou 3,50-100 
927,H,1966-1970,Cadre +,13-14,Oui,11-20,1/semaine,3-4 h ,Les 2,Oui,Oui,2-5,7-10,50-100 
928,H,1986-1990,Travailleur independant,15-16,Oui,11-20,1/semaine,3-4 h ,Les 2,Oui,Oui,6-10,11-15,20-50 
929,H,1976-1980,Cadre +,13-14,Oui,11-20,1/semaine,3-4 h ,Les 2,Oui,Oui,6-10,31-50,20-50 
930,H,1986-1990,Cadre +,11-12,Oui,6-10,1/mois,5-6 h ,PJ,Non,Oui,2-5,2 ou 3,20 
931,H,1986-1990,Travailleur independant,17-18,Oui,21+,1/semaine,3-4 h ,Les 2,Oui,Oui,2-5,7-10,100-200 
932,H,1976-1980,Profession intermediaire,11-12,Oui,11-20,2/mois,5-6 h ,Les 2,Oui,Oui,11-15,51+,100-200 
933,H,1966-1970,Profession intermediaire,17-18,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,2-5,16-20,200-500 
934,H,1981-1985,Travailleur independant,10,Oui,11-20,1/semaine,3-4 h ,Les 2,Oui,Oui,2-5,31-50,100-200 
935,H,1976-1980,Cadre +,15-16,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,11-15,51+,200-500 
936,H,1976-1980,Profession intermediaire,13-14,Non,11-20,2/mois,3-4 h ,Les 2,Non,Oui,2-5,51+,100-200 
937,H,1976-1980,Cadre +,11-12,Non,11-20,2/mois,5-6 h ,Les 2,Non,Oui,2-5,11-15,200-500 
938,F,1986-1990,Cadre +,19-20,Oui,11-20,2/mois,7 h +,Les 2,Oui,Oui,2-5,11-15,20-50 
939,H,1986-1990,Cadre +,17-18,Oui,11-20,2/mois,7 h +,Les 2,Oui,Oui,2-5,11-15,20-50 
940,H,1976-1980,Cadre +,10,Oui,21+,1/semaine,5-6 h ,MJ,Oui,Oui,16+,51+,500+ 
941,H,1991-1995,En recherche d'emploi,15-16,Oui,11-20,1/semaine,3-4 h ,Les 2,Oui,Oui,11-15,31-50,500+ 
942,H,1981-1985,Cadre +,11-12,Oui,11-20,3/an,7 h +,Les 2,Non,Oui,2-5,51+,100-200 
943,H,1971-1975,Cadre +,13-14,Oui,11-20,1/mois,5-6 h ,Les 2,Oui,Oui,2-5,16-20,20 
944,H,1986-1990,Employe,15-16,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,6-10,16-20,100-200 
945,H,1981-1985,Employe,17-18,Oui,11-20,1/semaine,5-6 h ,Les 2,Oui,Oui,6-10,21-30,200-500 
946,H,1971-1975,Cadre +,13-14,Non,21+,1/mois,5-6 h ,Les 2,Oui,Oui,6-10,51+,50-100 
947,H,1976-1980,Travailleur independant,11-12,Oui,21+,1/mois,5-6 h ,Les 2,Non,Oui,16+,31-50,50-100 
948,H,1991-1995,Etudiant,13-14,Non,6-10,Je ne joue plus vraiment,7 h +,Les 2,Non,Oui,2-5,7-10,20 
949,H,1991-1995,Etudiant,13-14,Oui,11-20,2/mois,5-6 h ,Les 2,Oui,Oui,6-10,7-10,20 
950,H,1991-1995,Etudiant,15-16,Non,2-5,1/semaine,3-4 h ,Les 2,Non,Non,,,
951,H,1981-1985,Etudiant,17-18,Oui,11-20,1/mois,5-6 h ,PJ,Non,Oui,6-10,21-30,100-200 
952,H,1991-1995,Etudiant,10,Oui,6-10,2/mois,5-6 h ,MJ,Non,Oui,1,1,20 
953,H,1971-1975,Employe,13-14,Non,21+,2/mois,3-4 h ,Les 2,Non,Oui,16+,51+,200-500 
954,H,1986-1990,En recherche d'emploi,15-16,Non,6-10,1/mois,5-6 h ,Les 2,Non,Oui,6-10,2 ou 3,20-50 
955,H,1981-1985,Employe,15-16,Oui,21+,1/semaine,5-6 h ,Les 2,Non,Oui,2-5,4-6,20 
956,H,1976-1980,Cadre +,11-12,Oui,21+,1/mois,3-4 h ,Les 2,Non,Oui,16+,51+,200-500 
957,H,1976-1980,Employe,13-14,Non,11-20,3/an,5-6 h ,Les 2,Non,Oui,6-10,51+,200-500 
958,H,1971-1975,Employe,13-14,Oui,21+,2/mois,7 h +,Les 2,Oui,Oui,6-10,51+,200-500 
959,H,1971-1975,Cadre +,11-12,Oui,21+,3/an,5-6 h ,Les 2,Oui,Oui,6-10,51+,200-500 
960,H,1981-1985,Employe,13-14,Oui,11-20,1/semaine,5-6 h ,Les 2,Oui,Oui,2-5,11-15,100-200 
961,H,1961-1965,Profession intermediaire,17-18,Oui,11-20,1/semaine,3-4 h ,Les 2,Oui,Oui,11-15,51+,200-500 
962,H,1991-1995,Ouvrier,15-16,Oui,11-20,2/mois,3-4 h ,PJ,Oui,Oui,1,1,20 
963,H,1971-1975,Cadre +,11-12,Oui,21+,1/mois,5-6 h ,Les 2,Oui,Oui,16+,51+,100-200 
964,H,1981-1985,Etudiant,17-18,Oui,21+,1/semaine,3-4 h ,MJ,Oui,Oui,11-15,51+,50-100 
965,H,1971-1975,Travailleur independant,11-12,Oui,6-10,Je ne joue plus vraiment,Le week end,PJ,Non,Oui,11-15,51+,20-50 
966,H,1966-1970,Cadre +,17-18,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,16+,51+,500+ 
967,H,1991-1995,Etudiant,19-20,Oui,21+,1/mois,5-6 h ,Les 2,Oui,Non,,,
968,H,1976-1980,Cadre +,13-14,Non,11-20,1/mois,3-4 h ,MJ,Non,Oui,11-15,51+,200-500 
969,H,1986-1990,Cadre +,17-18,Oui,21+,3/an,7 h +,Les 2,Oui,Oui,1,2 ou 3,20 
970,H,1971-1975,Cadre +,13-14,Non,21+,1/mois,5-6 h ,Les 2,Oui,Oui,16+,51+,100-200 
971,H,1976-1980,Cadre +,11-12,Oui,21+,2/mois,5-6 h ,Les 2,Non,Oui,6-10,51+,100-200 
972,H,1976-1980,Cadre +,15-16,Oui,6-10,3/an,5-6 h ,PJ,Oui,Oui,16+,51+,100-200 
973,H,1971-1975,Profession intermediaire,19-20,Oui,2-5,Je ne joue plus vraiment,5-6 h ,MJ,Oui,Oui,2-5,31-50,100-200 
974,H,1981-1985,Employe,11-12,Oui,21+,1/mois,7 h +,Les 2,Oui,Oui,6-10,51+,50-100 
975,H,1991-1995,Etudiant,15-16,Oui,11-20,3/an,5-6 h ,Les 2,Oui,Oui,2-5,2 ou 3,20-50 
976,H,1971-1975,Employe,17-18,Oui,21+,1/mois,5-6 h ,Les 2,Oui,Oui,2-5,7-10,20-50 
977,F,1981-1985,Employe,31-40,Non,6-10,1/mois,3-4 h ,PJ,Non,Oui,1,2 ou 3,20-50 
978,H,1981-1985,Cadre +,11-12,Non,21+,3/an,5-6 h ,Les 2,Oui,Oui,11-15,51+,200-500 
979,H,1976-1980,Employe,13-14,Oui,11-20,1/semaine,5-6 h ,Les 2,Oui,Oui,6-10,31-50,100-200 
980,H,1976-1980,Cadre +,10,Oui,11-20,1/mois,5-6 h ,Les 2,Non,Oui,6-10,51+,200-500 
981,H,1971-1975,Profession intermediaire,13-14,Non,11-20,1/mois,5-6 h ,Les 2,Non,Oui,16+,51+,100-200 
982,H,1976-1980,Etudiant,17-18,Oui,11-20,Je ne joue plus vraiment,5-6 h ,Les 2,Non,Oui,2-5,11-15,20 
983,H,1976-1980,Cadre +,15-16,Non,11-20,3/an,7 h +,MJ,Oui,Oui,11-15,51+,100-200 
984,H,1976-1980,En recherche d'emploi,13-14,Oui,6-10,2/mois,5-6 h ,Les 2,Non,Oui,2-5,51+,50-100 
985,H,1971-1975,En recherche d'emploi,13-14,Non,11-20,Je ne joue plus vraiment,5-6 h ,Les 2,Non,Oui,16+,51+,200-500 
986,H,1976-1980,En recherche d'emploi,13-14,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,16+,51+,200-500 
987,H,1991-1995,Employe,17-18,Non,6-10,1/mois,3-4 h ,Les 2,Oui,Oui,2-5,4-6,50-100 
988,H,1976-1980,Cadre +,13-14,Non,6-10,Je ne joue plus vraiment,5-6 h ,Les 2,Non,Oui,6-10,51+,50-100 
989,H,1981-1985,Cadre +,15-16,Non,6-10,1/semaine,5-6 h ,Les 2,Oui,Oui,2-5,11-15,50-100 
990,H,1986-1990,Cadre +,13-14,Oui,11-20,2/mois,3-4 h ,Les 2,Non,Oui,6-10,31-50,50-100 
991,H,1971-1975,Je ne souhaite pas repondre,15-16,Non,21+,Je ne joue plus vraiment,5-6 h ,MJ,Non,Oui,16+,51+,200-500 
992,H,1991-1995,Etudiant,17-18,Oui,21+,1/semaine,7 h +,Les 2,Non,Oui,2-5,4-6,20 
993,H,1971-1975,Cadre +,15-16,Oui,21+,Je ne joue plus vraiment,5-6 h ,PJ,Non,Oui,2-5,7-10,20 
994,H,1991-1995,Etudiant,10,Non,2-5,Je ne joue plus vraiment,7 h +,Les 2,Non,Non,,,
995,H,1986-1990,Cadre +,13-14,Oui,21+,2/mois,3-4 h ,Les 2,Oui,Oui,6-10,11-15,100-200 
996,H,1986-1990,Etudiant,13-14,Oui,11-20,1/semaine,7 h +,Les 2,Oui,Non,,,
997,H,1991-1995,Etudiant,13-14,Oui,6-10,2/mois,5-6 h ,Les 2,Oui,Oui,2-5,11-15,50-100 
998,H,1981-1985,Profession intermediaire,13-14,Non,11-20,2/mois,3-4 h ,Les 2,Oui,Oui,6-10,16-20,50-100 
999,H,1986-1990,Employe,17-18,Non,11-20,1/mois,5-6 h ,Les 2,Non,Oui,2-5,16-20,100-200 
1000,H,1966-1970,Cadre +,19-20,Oui,6-10,1/semaine,3-4 h ,PJ,Non,Non,,,
1001,H,1981-1985,Ouvrier,15-16,Non,2-5,Je ne joue plus vraiment,7 h +,Les 2,Oui,Oui,1,4-6,20 
1002,F,1966-1970,Profession intermediaire,19-20,Oui,21+,1/mois,5-6 h ,PJ,Oui,Oui,2-5,16-20,20-50 
1003,H,1971-1975,Cadre +,13-14,Oui,21+,1/mois,5-6 h ,Les 2,Oui,Oui,16+,51+,500+ 
1004,H,1976-1980,Employe,10,Oui,21+,3/an,5-6 h ,Les 2,Oui,Oui,16+,31-50,20 
1005,H,1976-1980,Cadre +,11-12,Oui,21+,Je ne joue plus vraiment,5-6 h ,Les 2,Oui,Oui,16+,51+,200-500 
1006,H,1971-1975,Cadre +,15-16,Non,6-10,Je ne joue plus vraiment,5-6 h ,Les 2,Oui,Oui,6-10,51+,200-500 
1007,H,1966-1970,Employe,11-12,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,16+,51+,200-500 
1008,H,1986-1990,Employe,19-20,Oui,2-5,3/an,5-6 h ,Les 2,Oui,Oui,1,7-10,20 
1009,H,1976-1980,Travailleur independant,13-14,Oui,11-20,Je ne joue plus vraiment,Le week end,Les 2,Oui,Oui,2-5,11-15,20 
1010,H,1991-1995,Etudiant,17-18,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,11-15,21-30,100-200 
1011,H,1981-1985,Profession intermediaire,17-18,Non,6-10,1/mois,3-4 h ,MJ,Oui,Oui,6-10,7-10,50-100 
1012,H,1971-1975,Travailleur independant,10,Oui,21+,1/mois,3-4 h ,Les 2,Oui,Oui,16+,51+,200-500 
1013,H,1981-1985,Cadre +,21-22,Oui,11-20,1/semaine,5-6 h ,Les 2,Oui,Oui,6-10,31-50,20 
1014,H,1976-1980,Cadre +,13-14,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,16+,51+,200-500 
1015,H,1976-1980,Cadre +,15-16,Oui,21+,1/mois,7 h +,Les 2,Oui,Oui,11-15,51+,200-500 
1016,H,1971-1975,Travailleur independant,13-14,Oui,21+,3/an,3-4 h ,Les 2,Non,Oui,16+,31-50,20 
1017,H,1976-1980,Cadre +,15-16,Oui,6-10,3/an,5-6 h ,Les 2,Non,Oui,6-10,51+,500+ 
1018,H,1971-1975,Profession intermediaire,11-12,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,16+,51+,100-200 
1019,H,1966-1970,Cadre +,13-14,Oui,21+,2/mois,3-4 h ,PJ,Non,Oui,2-5,11-15,20 
1020,H,1966-1970,Cadre +,15-16,Oui,21+,3/an,3-4 h ,Les 2,Non,Oui,16+,51+,500+ 
1021,H,1981-1985,Travailleur independant,21-22,Oui,11-20,3/an,3-4 h ,Les 2,Non,Oui,1,1,20 
1022,H,1991-1995,Employe,10,Non,2-5,1/semaine,5-6 h ,PJ,Oui,Oui,2-5,4-6,100-200 
1023,F,1981-1985,Cadre +,17-18,Non,2-5,3/an,7 h +,PJ,Oui,Oui,2-5,2 ou 3,20 
1024,H,1991-1995,Etudiant,15-16,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,6-10,16-20,200-500 
1025,F,1996-2000,Etudiant,15-16,Oui,2-5,2/mois,5-6 h ,PJ,Oui,Non,,,
1026,H,1976-1980,Cadre +,11-12,Non,11-20,1/mois,5-6 h ,MJ,Oui,Oui,6-10,51+,500+ 
1027,H,1971-1975,Cadre +,11-12,Oui,11-20,1/semaine,5-6 h ,Les 2,Oui,Oui,11-15,51+,200-500 
1028,H,1986-1990,Cadre +,15-16,Oui,2-5,3/an,3-4 h ,Les 2,Non,Oui,2-5,2 ou 3,20-50 
1029,F,1986-1990,Travailleur independant,13-14,Oui,11-20,2/mois,5-6 h ,Les 2,Oui,Oui,2-5,7-10,50-100 
1030,H,1976-1980,Cadre +,10,Oui,6-10,1/mois,5-6 h ,PJ,Oui,Oui,2-5,7-10,50-100 
